Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,solar_radiation_set_1,precip_accum_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
E3644,07/16/2021 14:18 CDT,101828.66,30,58,0.9,0,4.92,20.32,937,,25.4,20.85,,N,90512.88,100987.12,32.44
E3644,07/16/2021 14:23 CDT,101862.52,30,57,1.34,0,4.02,20.32,932,,25.4,20.57,,N,90542.97,101020.72,32.25
E3644,07/16/2021 14:28 CDT,101828.66,30,57,1.79,0,4.02,20.32,932,,25.4,20.57,,N,90512.88,100987.15,32.25
E3644,07/16/2021 14:33 CDT,101828.66,30,57,1.34,0,4.47,20.32,930,,25.4,20.57,,N,90512.88,100987.15,32.25
E3644,07/16/2021 14:38 CDT,101828.66,30,57,1.79,0,4.47,20.32,925,,25.4,20.57,,N,90512.88,100987.15,32.25
E3644,07/16/2021 14:43 CDT,101828.66,30,56,1.79,0,4.92,20.32,914,,25.4,20.28,,N,90512.88,100987.18,32.07
E3644,07/16/2021 14:48 CDT,101828.66,30,56,2.23,0,4.92,20.32,919,,25.4,20.28,,N,90512.88,100987.18,32.07
E3644,07/16/2021 14:53 CDT,101828.66,30.56,56,1.34,0,4.92,20.32,907,,25.4,20.81,,N,90512.88,100966.95,33.06
E3644,07/16/2021 14:58 CDT,101828.66,30.56,55,2.68,0,6.7,20.32,900,,25.4,20.51,,N,90512.88,100966.98,32.86
E3644,07/16/2021 15:03 CDT,101794.79,30.56,57,1.79,0,6.7,20.32,895,,25.4,21.09,,N,90482.77,100933.34,33.27
E3644,07/16/2021 15:08 CDT,101794.79,30.56,57,1.79,0,4.47,20.32,881,,25.4,21.09,,N,90482.77,100933.34,33.27
E3644,07/16/2021 15:13 CDT,101794.79,30.56,55,1.79,0,6.26,20.32,879,,25.4,20.51,,N,90482.77,100933.39,32.86
E3644,07/16/2021 15:18 CDT,101794.79,30.56,56,1.79,0,6.26,20.32,882,,25.4,20.81,,N,90482.77,100933.36,33.06
E3644,07/16/2021 15:23 CDT,101794.79,30.56,54,2.23,0,5.81,20.32,858,,25.4,20.22,,N,90482.77,100933.42,32.66
E3644,07/16/2021 15:28 CDT,101794.79,30.56,53,2.23,0,5.81,20.32,847,,25.4,19.92,,N,90482.77,100933.45,32.46
E3644,07/16/2021 15:33 CDT,101794.79,30.56,53,1.34,0,6.26,20.32,837,,25.4,19.92,,N,90482.77,100933.45,32.46
E3644,07/16/2021 15:38 CDT,101794.79,30.56,53,3.13,0,6.26,20.32,830,,25.4,19.92,,N,90482.77,100933.45,32.46
E3644,07/16/2021 15:43 CDT,101794.79,30,54,3.13,0,5.81,20.32,819,,25.4,19.7,,N,90482.77,100953.63,31.71
E3644,07/16/2021 15:48 CDT,101794.79,30.56,52,2.23,0,5.81,20.32,809,,25.4,19.61,,N,90482.77,100933.47,32.27
E3644,07/16/2021 15:53 CDT,101760.93,30.56,52,1.79,0,4.92,20.32,800,,25.4,19.61,,N,90452.67,100899.9,32.27
E3644,07/16/2021 15:58 CDT,101760.93,31.11,52,2.23,0,5.37,20.32,788,,25.4,20.12,,N,90452.67,100880.12,33.21
E3644,07/16/2021 16:03 CDT,101760.93,31.11,51,2.23,0,5.81,20.32,782,,25.4,19.81,,N,90452.67,100880.15,33
E3644,07/16/2021 16:08 CDT,101727.06,31.11,51,2.23,0,5.81,20.32,768,,25.4,19.81,,N,90422.57,100846.58,33
E3644,07/16/2021 16:13 CDT,101727.06,31.11,54,1.79,0,5.37,20.32,775,,25.4,20.73,,N,90422.57,100846.5,33.65
E3644,07/16/2021 16:18 CDT,101727.06,31.11,53,1.79,0,5.37,20.32,751,,25.4,20.43,,N,90422.57,100846.53,33.43
E3644,07/16/2021 16:23 CDT,101727.06,31.11,53,2.68,0,4.47,20.32,765,,25.4,20.43,,N,90422.57,100846.53,33.43
E3644,07/16/2021 16:28 CDT,101727.06,30.56,53,2.68,0,4.92,20.32,738,,25.4,19.92,,N,90422.57,100866.29,32.46
E3644,07/16/2021 16:33 CDT,101727.06,31.11,53,1.79,0,4.92,20.32,737,,25.4,20.43,,N,90422.57,100846.53,33.43
E3644,07/16/2021 16:38 CDT,101727.06,31.11,51,1.79,0,4.02,20.32,733,,25.4,19.81,,N,90422.57,100846.58,33
E3644,07/16/2021 16:43 CDT,101727.06,31.11,51,2.68,0,3.58,20.32,673,,25.4,19.81,,N,90422.57,100846.58,33
E3644,07/16/2021 16:48 CDT,101727.06,31.11,50,2.23,0,4.02,20.32,673,,25.4,19.49,,N,90422.57,100846.61,32.8
E3644,07/16/2021 16:53 CDT,101727.06,31.11,50,2.68,0,8.05,20.32,673,,25.4,19.49,,N,90422.57,100846.61,32.8
E3644,07/16/2021 16:58 CDT,101727.06,31.11,49,3.13,0,8.05,20.32,652,,25.4,19.17,,N,90422.57,100846.64,32.6
E3644,07/16/2021 17:03 CDT,101693.2,31.11,50,2.68,0,8.05,20.32,613,,25.4,19.49,,N,90392.47,100813.04,32.8
E3644,07/16/2021 17:08 CDT,101693.2,31.11,49,2.23,0,4.92,20.32,608,,25.4,19.17,,N,90392.47,100813.07,32.6
E3644,07/16/2021 17:13 CDT,101693.2,31.11,48,2.23,0,5.81,20.32,591,,25.4,18.84,,N,90392.47,100813.09,32.41
E3644,07/16/2021 17:18 CDT,101693.2,31.11,48,2.68,0,5.81,20.32,575,,25.4,18.84,,N,90392.47,100813.09,32.41
E3644,07/16/2021 17:23 CDT,101693.2,31.11,47,3.58,0,7.6,20.32,563,,25.4,18.5,,N,90392.47,100813.12,32.22
E3644,07/16/2021 17:28 CDT,101693.2,31.11,48,2.68,0,7.6,20.32,538,,25.4,18.84,,N,90392.47,100813.09,32.41
E3644,07/16/2021 17:33 CDT,101693.2,31.11,47,2.23,0,5.81,20.32,524,,25.4,18.5,,N,90392.47,100813.12,32.22
E3644,07/16/2021 17:38 CDT,101693.2,31.11,47,1.79,0,5.81,20.32,504,,25.4,18.5,,N,90392.47,100813.12,32.22
E3644,07/16/2021 17:43 CDT,101693.2,31.11,47,1.79,0,3.58,20.32,137,,25.4,18.5,,N,90392.47,100813.12,32.22
E3644,07/16/2021 17:48 CDT,101693.2,31.11,48,2.68,0,6.26,20.32,476,,25.4,18.84,,N,90392.47,100813.09,32.41
E3644,07/16/2021 17:53 CDT,101659.34,30.56,48,4.47,0,8.05,20.32,462,,25.4,18.33,,N,90362.37,100799.27,31.56
E3644,07/16/2021 17:58 CDT,101659.34,30.56,48,2.23,0,8.05,20.32,446,,25.4,18.33,,N,90362.37,100799.27,31.56
E3644,07/16/2021 18:03 CDT,101659.34,31.11,48,1.79,0,6.26,20.32,429,,25.4,18.84,,N,90362.37,100779.52,32.41
E3644,07/16/2021 18:08 CDT,101659.34,31.11,48,1.79,0,6.26,20.32,415,,25.4,18.84,,N,90362.37,100779.52,32.41
E3644,07/16/2021 18:13 CDT,101659.34,31.11,47,2.68,0,5.37,20.32,397,,25.4,18.5,,N,90362.37,100779.55,32.22
E3644,07/16/2021 18:18 CDT,101659.34,31.11,47,1.79,0,5.37,20.32,381,,25.4,18.5,,N,90362.37,100779.55,32.22
E3644,07/16/2021 18:23 CDT,101625.47,31.11,47,2.23,0,4.02,20.32,367,,25.4,18.5,,N,90332.26,100745.97,32.22
E3644,07/16/2021 18:28 CDT,101625.47,31.11,46,2.23,0,4.02,20.32,352,,25.4,18.16,,N,90332.26,100746,32.04
E3644,07/16/2021 18:33 CDT,101625.47,31.11,47,1.79,0,4.02,20.32,334,,25.4,18.5,,N,90332.26,100745.97,32.22
E3644,07/16/2021 18:38 CDT,101625.47,31.11,48,2.23,0,4.02,20.32,318,,25.4,18.84,,N,90332.26,100745.94,32.41
E3644,07/16/2021 18:43 CDT,101625.47,31.11,48,1.79,0,5.37,20.32,302,,25.4,18.84,,N,90332.26,100745.94,32.41
E3644,07/16/2021 18:48 CDT,101625.47,31.11,49,0.9,0,5.81,20.32,287,,25.4,19.17,,N,90332.26,100745.91,32.6
E3644,07/16/2021 18:53 CDT,101625.47,31.11,49,2.23,0,5.81,20.32,269,,25.4,19.17,,N,90332.26,100745.91,32.6
E3644,07/16/2021 18:58 CDT,101625.47,31.11,48,2.23,0,4.02,20.32,250,,25.4,18.84,,N,90332.26,100745.94,32.41
E3644,07/16/2021 19:03 CDT,101625.47,31.11,48,1.79,0,3.58,20.32,230,,25.4,18.84,,N,90332.26,100745.94,32.41
E3644,07/16/2021 19:08 CDT,101625.47,30.56,49,2.23,0,4.02,20.32,211,,25.4,18.66,,N,90332.26,100765.66,31.73
E3644,07/16/2021 19:13 CDT,101591.61,30.56,49,2.68,0,5.81,20.32,190,,25.4,18.66,,N,90302.17,100732.09,31.73
E3644,07/16/2021 19:18 CDT,101625.47,30.56,51,2.23,0,5.81,20.32,169,,25.4,19.3,,N,90332.26,100765.6,32.09
E3644,07/16/2021 19:23 CDT,101625.47,30.56,50,2.68,0,4.92,20.32,153,,25.4,18.98,,N,90332.26,100765.63,31.91
E3644,07/16/2021 19:28 CDT,101625.47,30.56,50,2.23,0,8.05,20.32,135,,25.4,18.98,,N,90332.26,100765.63,31.91
E3644,07/16/2021 19:33 CDT,101625.47,30,51,1.79,0,8.05,20.32,118,,25.4,18.78,,N,90332.26,100785.78,31.21
E3644,07/16/2021 19:38 CDT,101625.47,30.56,52,1.79,0,4.47,20.32,102,,25.4,19.61,,N,90332.26,100765.58,32.27
E3644,07/16/2021 19:43 CDT,101625.47,30.56,52,1.34,0,4.47,20.32,86,,25.4,19.61,,N,90332.26,100765.58,32.27
E3644,07/16/2021 19:48 CDT,101625.47,30,51,1.79,0,3.58,20.32,76,,25.4,18.78,,N,90332.26,100785.78,31.21
E3644,07/16/2021 19:53 CDT,101625.47,30,52,1.79,0,4.47,20.32,60,,25.4,19.09,,N,90332.26,100785.76,31.37
E3644,07/16/2021 19:58 CDT,101625.47,30,52,1.34,0,4.47,20.32,51,,25.4,19.09,,N,90332.26,100785.76,31.37
E3644,07/16/2021 20:03 CDT,101625.47,30,53,3.13,0,6.26,20.32,42,,25.4,19.4,,N,90332.26,100785.73,31.54
E3644,07/16/2021 20:08 CDT,101625.47,30,54,2.68,0,6.26,20.32,35,,25.4,19.7,,N,90332.26,100785.7,31.71
E3644,07/16/2021 20:13 CDT,101625.47,30,54,1.34,0,5.81,20.32,33,,25.4,19.7,,N,90332.26,100785.7,31.71
E3644,07/16/2021 20:18 CDT,101659.34,29.44,54,1.34,0,3.58,20.32,30,,25.4,19.17,,N,90362.37,100839.56,30.82
E3644,07/16/2021 20:23 CDT,101625.47,29.44,54,1.79,0,4.02,20.32,26,,25.4,19.17,,N,90332.26,100805.96,30.82
E3644,07/16/2021 20:28 CDT,101659.34,29.44,55,1.34,0,4.02,20.32,25,,25.4,19.47,,N,90362.37,100839.54,30.98
E3644,07/16/2021 20:33 CDT,101659.34,29.44,55,1.79,0,4.92,20.32,21,,25.4,19.47,,N,90362.37,100839.54,30.98
E3644,07/16/2021 20:38 CDT,101659.34,28.89,56,1.34,0,4.92,20.32,18,,25.4,19.24,,N,90362.37,100859.49,30.28
E3644,07/16/2021 20:43 CDT,101659.34,28.89,56,0.9,0,4.02,20.32,12,,25.4,19.24,,N,90362.37,100859.49,30.28
E3644,07/16/2021 20:48 CDT,101659.34,28.89,56,1.34,0,3.58,20.32,9,,25.4,19.24,,N,90362.37,100859.49,30.28
E3644,07/16/2021 20:53 CDT,101659.34,28.33,57,1.34,0,4.02,20.32,5,,25.4,19,,N,90362.37,100879.89,29.59
E3644,07/16/2021 20:58 CDT,101659.34,28.33,57,2.23,0,4.02,20.32,0,,25.4,19,,N,90362.37,100879.89,29.59
E3644,07/16/2021 21:03 CDT,101659.34,28.33,57,0.9,0,4.02,20.32,0,,25.4,19,,N,90362.37,100879.89,29.59
E3644,07/16/2021 21:08 CDT,101659.34,28.33,58,1.34,0,3.13,20.32,0,,25.4,19.28,,N,90362.37,100879.86,29.7
E3644,07/16/2021 21:13 CDT,101659.34,28.33,58,1.34,0,3.13,20.32,0,,25.4,19.28,,N,90362.37,100879.86,29.7
E3644,07/16/2021 21:18 CDT,101659.34,27.78,58,1.34,0,2.68,20.32,0,,25.4,18.76,,N,90362.37,100899.99,28.93
E3644,07/16/2021 21:23 CDT,101659.34,27.78,59,1.79,0,3.13,20.32,0,,25.4,19.04,,N,90362.37,100899.97,29.03
E3644,07/16/2021 21:28 CDT,101659.34,27.78,60,1.79,0,3.58,20.32,0,,25.4,19.31,,N,90362.37,100899.95,29.13
E3644,07/16/2021 21:33 CDT,101659.34,27.78,60,1.34,0,3.58,20.32,0,,25.4,19.31,,N,90362.37,100899.95,29.13
E3644,07/16/2021 21:38 CDT,101693.2,27.78,61,1.79,0,3.58,20.32,0,,25.4,19.57,,N,90392.47,100933.54,29.23
E3644,07/16/2021 21:43 CDT,101693.2,27.78,61,1.34,0,3.58,20.32,0,,25.4,19.57,,N,90392.47,100933.54,29.23
E3644,07/16/2021 21:48 CDT,101693.2,27.78,62,1.34,0,3.13,20.32,0,,25.4,19.83,,N,90392.47,100933.51,29.34
E3644,07/16/2021 21:53 CDT,101693.2,27.78,62,1.34,0,3.13,20.32,0,,25.4,19.83,,N,90392.47,100933.51,29.34
E3644,07/16/2021 21:58 CDT,101693.2,27.22,62,1.79,0,3.13,20.32,0,,25.4,19.3,,N,90392.47,100954.1,28.53
E3644,07/16/2021 22:03 CDT,101727.06,27.22,62,1.34,0,3.58,20.32,0,,25.4,19.3,,N,90422.57,100987.72,28.53
E3644,07/16/2021 22:08 CDT,101727.06,27.22,62,1.79,0,4.02,20.32,0,,25.4,19.3,,N,90422.57,100987.72,28.53
E3644,07/16/2021 22:13 CDT,101727.06,27.22,63,1.79,0,4.47,20.32,0,,25.4,19.56,,N,90422.57,100987.69,28.61
E3644,07/16/2021 22:18 CDT,101760.93,27.22,63,1.79,0,4.47,20.32,0,,25.4,19.56,,N,90452.67,101021.31,28.61
E3644,07/16/2021 22:23 CDT,101760.93,27.22,64,1.79,0,3.58,20.32,0,,25.4,19.81,,N,90452.67,101021.29,28.7
E3644,07/16/2021 22:28 CDT,101760.93,27.22,64,2.23,0,4.92,20.32,0,,25.4,19.81,,N,90452.67,101021.29,28.7
E3644,07/16/2021 22:33 CDT,101794.79,27.22,65,1.34,0,4.92,20.32,0,,25.4,20.06,,N,90482.77,101054.88,28.78
E3644,07/16/2021 22:38 CDT,101794.79,27.22,66,1.79,0,4.02,20.32,0,,25.4,20.31,,N,90482.77,101054.86,28.87
E3644,07/16/2021 22:43 CDT,101794.79,26.67,66,2.23,0,4.47,20.32,0,,25.4,19.79,,N,90482.77,101075.18,28.05
E3644,07/16/2021 22:48 CDT,101794.79,26.67,67,1.79,0,4.47,20.32,0,,25.4,20.03,,N,90482.77,101075.16,28.11
E3644,07/16/2021 22:53 CDT,101794.79,26.67,67,1.79,0,4.02,20.32,0,,25.4,20.03,,N,90482.77,101075.16,28.11
E3644,07/16/2021 22:58 CDT,101794.79,26.67,68,2.68,0,4.92,20.32,0,,25.4,20.27,,N,90482.77,101075.13,28.18
E3644,07/16/2021 23:03 CDT,101794.79,26.67,68,1.79,0,4.47,20.32,0,,25.4,20.27,,N,90482.77,101075.13,28.18
E3644,07/16/2021 23:08 CDT,101828.66,26.67,69,1.79,0,4.47,20.32,0,,25.4,20.51,,N,90512.88,101108.75,28.25
E3644,07/16/2021 23:13 CDT,101828.66,26.67,69,2.23,0,5.37,20.32,0,,25.4,20.51,,N,90512.88,101108.75,28.25
E3644,07/16/2021 23:18 CDT,101828.66,26.11,70,2.23,0,4.92,20.32,0,,25.4,20.2,,N,90512.88,101129.5,
E3644,07/16/2021 23:23 CDT,101828.66,26.11,70,1.79,0,4.02,20.32,0,,25.4,20.2,,N,90512.88,101129.5,
E3644,07/16/2021 23:28 CDT,101828.66,26.11,70,1.79,0,4.02,20.32,0,,25.4,20.2,,N,90512.88,101129.5,
E3644,07/16/2021 23:33 CDT,101828.66,26.11,71,2.23,0,4.47,20.32,0,,25.4,20.43,,N,90512.88,101129.48,
E3644,07/16/2021 23:38 CDT,101828.66,26.11,71,2.23,0,4.92,20.32,0,,25.4,20.43,,N,90512.88,101129.48,
E3644,07/16/2021 23:43 CDT,101828.66,26.11,72,2.23,0,4.92,20.32,0,,25.4,20.66,,N,90512.88,101129.46,
E3644,07/16/2021 23:48 CDT,101828.66,26.11,72,1.34,0,4.47,20.32,0,,25.4,20.66,,N,90512.88,101129.46,
E3644,07/16/2021 23:53 CDT,101828.66,25.56,73,1.79,0,4.02,20.32,0,,25.4,20.35,,N,90512.88,101149.92,
E3644,07/16/2021 23:58 CDT,101828.66,25.56,73,1.34,0,3.58,20.32,0,,25.4,20.35,,N,90512.88,101149.92,
E3644,07/17/2021 00:03 CDT,101828.66,25.56,73,1.34,0,3.58,0,0,,20.32,20.35,,N,90512.88,101149.92,
E3644,07/17/2021 00:08 CDT,101828.66,25.56,74,1.79,0,3.58,0,0,,20.32,20.57,,N,90512.88,101149.9,
E3644,07/17/2021 00:13 CDT,101828.66,25.56,74,1.34,0,4.02,0,0,,20.32,20.57,,N,90512.88,101149.9,
E3644,07/17/2021 00:18 CDT,101828.66,25.56,74,1.34,0,4.02,0,0,,20.32,20.57,,N,90512.88,101149.9,
E3644,07/17/2021 00:23 CDT,101828.66,25.56,74,0.9,0,2.23,0,0,,20.32,20.57,,N,90512.88,101149.9,
E3644,07/17/2021 00:28 CDT,101828.66,25,75,1.34,0,2.68,0,0,,20.32,20.25,,N,90512.88,101170.82,
E3644,07/17/2021 00:33 CDT,101862.52,25,75,1.34,0,2.68,0,0,,20.32,20.25,,N,90542.97,101204.45,
E3644,07/17/2021 00:38 CDT,101862.52,25,75,1.34,0,3.13,0,0,,20.32,20.25,,N,90542.97,101204.45,
E3644,07/17/2021 00:43 CDT,101862.52,25,75,0.9,0,3.13,0,0,,20.32,20.25,,N,90542.97,101204.45,
E3644,07/17/2021 00:48 CDT,101862.52,25,75,1.34,0,3.13,0,0,,20.32,20.25,,N,90542.97,101204.45,
E3644,07/17/2021 00:53 CDT,101862.52,25,75,0.9,0,3.58,0,0,,20.32,20.25,,N,90542.97,101204.45,
E3644,07/17/2021 00:58 CDT,101862.52,25,75,1.34,0,3.58,0,0,,20.32,20.25,,N,90542.97,101204.45,
E3644,07/17/2021 01:03 CDT,101862.52,25,75,0.9,0,2.68,0,0,,7.62,20.25,,N,90542.97,101204.45,
E3644,07/17/2021 01:08 CDT,101862.52,25,76,1.34,0,3.58,0,0,,7.62,20.46,,N,90542.97,101204.43,
E3644,07/17/2021 01:13 CDT,101828.66,25,76,1.34,0,3.13,0,0,,7.62,20.46,,N,90512.88,101170.8,
E3644,07/17/2021 01:18 CDT,101828.66,25,76,0.9,0,3.13,0,0,,7.62,20.46,,N,90512.88,101170.8,
E3644,07/17/2021 01:23 CDT,101828.66,24.44,76,1.79,0,2.68,0,0,,7.62,19.92,,N,90512.88,101191.82,
E3644,07/17/2021 01:28 CDT,101828.66,24.44,76,1.34,0,3.13,0,0,,7.62,19.92,,N,90512.88,101191.82,
E3644,07/17/2021 01:33 CDT,101828.66,24.44,76,1.34,0,3.13,0,0,,7.62,19.92,,N,90512.88,101191.82,
E3644,07/17/2021 01:38 CDT,101828.66,24.44,76,1.79,0,4.02,0,0,,7.62,19.92,,N,90512.88,101191.82,
E3644,07/17/2021 01:43 CDT,101828.66,24.44,76,1.34,0,3.58,0,0,,7.62,19.92,,N,90512.88,101191.82,
E3644,07/17/2021 01:48 CDT,101828.66,24.44,76,1.79,0,3.58,0,0,,7.62,19.92,,N,90512.88,101191.82,
E3644,07/17/2021 01:53 CDT,101828.66,24.44,76,1.79,0,3.58,0,0,,7.62,19.92,,N,90512.88,101191.82,
E3644,07/17/2021 01:58 CDT,101828.66,24.44,75,2.23,0,4.02,0,0,,7.62,19.71,,N,90512.88,101191.84,
E3644,07/17/2021 02:08 CDT,101828.66,24.44,75,2.23,0,4.02,0,0,,7.62,19.71,,N,90512.88,101191.84,
E3644,07/17/2021 02:13 CDT,101794.79,24.44,75,1.79,0,4.92,0,0,,7.62,19.71,,N,90482.77,101158.17,
E3644,07/17/2021 02:18 CDT,101828.66,24.44,75,2.23,0,4.92,0,0,,7.62,19.71,,N,90512.88,101191.84,
E3644,07/17/2021 02:23 CDT,101828.66,24.44,75,1.79,0,4.02,0,0,,7.62,19.71,,N,90512.88,101191.84,
E3644,07/17/2021 02:28 CDT,101794.79,24.44,76,1.79,0,4.02,0,0,,7.62,19.92,,N,90482.77,101158.16,
E3644,07/17/2021 02:33 CDT,101828.66,24.44,76,1.79,0,4.02,0,0,,7.62,19.92,,N,90512.88,101191.82,
E3644,07/17/2021 02:38 CDT,101828.66,23.89,77,1.79,0,4.02,0,0,,7.62,19.6,,N,90512.88,101212.52,
E3644,07/17/2021 02:43 CDT,101828.66,23.89,77,2.23,0,4.47,0,0,,7.62,19.6,,N,90512.88,101212.52,
E3644,07/17/2021 02:48 CDT,101828.66,23.89,77,1.79,0,4.47,0,0,,7.62,19.6,,N,90512.88,101212.52,
E3644,07/17/2021 02:53 CDT,101828.66,23.89,77,2.23,0,5.81,0,0,,7.62,19.6,,N,90512.88,101212.52,
E3644,07/17/2021 02:58 CDT,101828.66,23.89,77,2.23,0,5.81,0,0,,7.62,19.6,,N,90512.88,101212.52,
E3644,07/17/2021 03:03 CDT,101828.66,23.89,77,1.34,0,4.02,0,0,,0.508,19.6,,N,90512.88,101212.52,
E3644,07/17/2021 03:08 CDT,101828.66,23.89,77,1.79,0,5.81,0,0,,0.508,19.6,,N,90512.88,101212.52,
E3644,07/17/2021 03:13 CDT,101828.66,23.89,78,1.79,0,5.81,0,0,,0.508,19.81,,N,90512.88,101212.5,
E3644,07/17/2021 03:18 CDT,101828.66,23.89,78,1.34,0,3.58,0,0,,0.508,19.81,,N,90512.88,101212.5,
E3644,07/17/2021 03:23 CDT,101828.66,23.89,78,2.23,0,5.37,0,0,,0.508,19.81,,N,90512.88,101212.5,
E3644,07/17/2021 03:28 CDT,101828.66,23.33,78,1.79,0,5.37,0,0,,0.508,19.26,,N,90512.88,101233.69,
E3644,07/17/2021 03:33 CDT,101828.66,23.33,78,1.79,0,4.47,0,0,,0.508,19.26,,N,90512.88,101233.69,
E3644,07/17/2021 03:38 CDT,101828.66,23.33,78,1.79,0,4.47,0,0,,0.508,19.26,,N,90512.88,101233.69,
E3644,07/17/2021 03:43 CDT,101828.66,23.33,79,1.79,0,3.58,0,0,,0.508,19.47,,N,90512.88,101233.67,
E3644,07/17/2021 03:48 CDT,101794.79,23.33,79,2.23,0,4.92,0,0,,0.508,19.47,,N,90482.77,101199.99,
E3644,07/17/2021 03:53 CDT,101828.66,23.33,79,1.79,0,4.92,0,0,,0.508,19.47,,N,90512.88,101233.67,
E3644,07/17/2021 03:58 CDT,101828.66,23.33,80,1.79,0,4.92,0,0,,0.508,19.67,,N,90512.88,101233.65,
E3644,07/17/2021 04:03 CDT,101828.66,23.33,80,1.79,0,4.92,0,0,,0.254,19.67,,N,90512.88,101233.65,
E3644,07/17/2021 04:08 CDT,101828.66,23.33,80,1.79,0,3.13,0,0,,0.254,19.67,,N,90512.88,101233.65,
E3644,07/17/2021 04:13 CDT,101828.66,22.78,80,1.79,0,3.13,0,0,,0.254,19.14,,N,90512.88,101254.54,
E3644,07/17/2021 04:18 CDT,101828.66,22.78,80,1.34,0,3.58,0,0,,0.254,19.14,,N,90512.88,101254.54,
E3644,07/17/2021 04:23 CDT,101828.66,22.78,81,1.34,0,3.58,0,0,,0.254,19.34,,N,90512.88,101254.52,
E3644,07/17/2021 04:28 CDT,101828.66,22.78,81,1.34,0,2.68,0,0,,0.254,19.34,,N,90512.88,101254.52,
E3644,07/17/2021 04:33 CDT,101828.66,22.78,81,1.79,0,3.13,0,0,,0.254,19.34,,N,90512.88,101254.52,
E3644,07/17/2021 04:38 CDT,101828.66,22.78,82,1.34,0,3.58,0,0,,0.254,19.53,,N,90512.88,101254.5,
E3644,07/17/2021 04:43 CDT,101828.66,22.78,81,1.34,0,3.13,0,0,,0.254,19.34,,N,90512.88,101254.52,
E3644,07/17/2021 04:48 CDT,101828.66,22.78,82,1.34,0,4.02,0,0,,0.254,19.53,,N,90512.88,101254.5,
E3644,07/17/2021 04:53 CDT,101828.66,22.78,81,1.79,0,4.02,0,0,,0.254,19.34,,N,90512.88,101254.52,
E3644,07/17/2021 04:58 CDT,101828.66,22.78,82,1.79,0,3.58,0,0,,0.254,19.53,,N,90512.88,101254.5,
E3644,07/17/2021 05:03 CDT,101828.66,22.78,81,2.23,0,4.47,0,0,,0,19.34,,N,90512.88,101254.52,
E3644,07/17/2021 05:08 CDT,101862.52,22.78,81,2.23,0,4.47,0,0,,0,19.34,,N,90542.97,101288.18,
E3644,07/17/2021 05:13 CDT,101862.52,22.78,81,2.23,0,4.47,0,0,,0,19.34,,N,90542.97,101288.18,
E3644,07/17/2021 05:18 CDT,101862.52,22.78,81,2.23,0,4.92,0,0,,0,19.34,,N,90542.97,101288.18,
E3644,07/17/2021 05:23 CDT,101862.52,22.78,80,2.23,0,4.92,0,0,,0,19.14,,N,90542.97,101288.2,
E3644,07/17/2021 05:28 CDT,101828.66,22.78,80,2.23,0,4.92,0,0,,0,19.14,,N,90512.88,101254.54,
E3644,07/17/2021 05:33 CDT,101828.66,22.78,79,1.79,0,4.92,0,0,,0,18.93,,N,90512.88,101254.55,
E3644,07/17/2021 05:38 CDT,101828.66,22.78,79,2.23,0,5.37,0,0,,0,18.93,,N,90512.88,101254.55,
E3644,07/17/2021 05:43 CDT,101862.52,22.78,78,2.23,0,4.92,0,0,,0,18.73,,N,90542.97,101288.23,
E3644,07/17/2021 05:48 CDT,101862.52,22.78,78,2.23,0,4.92,0,0,,0,18.73,,N,90542.97,101288.23,
E3644,07/17/2021 05:53 CDT,101862.52,22.78,78,2.23,0,4.47,0,0,,0,18.73,,N,90542.97,101288.23,
E3644,07/17/2021 05:58 CDT,101862.52,22.78,78,1.79,0,4.47,0,0,,0,18.73,,N,90542.97,101288.23,
E3644,07/17/2021 06:03 CDT,101862.52,22.78,78,1.79,0,5.81,0,0,,0,18.73,,N,90542.97,101288.23,
E3644,07/17/2021 06:08 CDT,101862.52,22.78,78,1.79,0,4.92,0,0,,0,18.73,,N,90542.97,101288.23,
E3644,07/17/2021 06:13 CDT,101896.38,22.78,78,2.23,0,6.26,0,0,,0,18.73,,N,90573.07,101321.9,
E3644,07/17/2021 06:18 CDT,101896.38,22.78,78,1.79,0,6.26,0,0,,0,18.73,,N,90573.07,101321.9,
E3644,07/17/2021 06:23 CDT,101896.38,22.78,78,1.34,0,5.37,0,0,,0,18.73,,N,90573.07,101321.9,
E3644,07/17/2021 06:28 CDT,101896.38,22.78,78,2.23,0,5.81,0,0,,0,18.73,,N,90573.07,101321.9,
E3644,07/17/2021 06:33 CDT,101896.38,23.33,77,2.23,0,5.81,0,0,,0,19.06,,N,90573.07,101301.02,
E3644,07/17/2021 06:38 CDT,101896.38,23.33,77,1.79,0,5.81,0,0,,0,19.06,,N,90573.07,101301.02,
E3644,07/17/2021 06:43 CDT,101896.38,22.78,77,1.79,0,4.92,0,0,,0,18.52,,N,90573.07,101321.92,
E3644,07/17/2021 06:48 CDT,101930.25,22.78,77,1.34,0,4.47,0,0,,0,18.52,,N,90603.18,101355.6,
E3644,07/17/2021 06:53 CDT,101930.25,22.78,77,1.79,0,5.81,0,7,,0,18.52,,N,90603.18,101355.6,
