obs,machine,id,time..2,elapsed,date,hhmmss,averaging,TIME..7,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,TIME..71,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time..112,hhmmss..113,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
75,alb,r4_hn_yi,1634252834,2813.5,10/14/21 18:07,18:07:14,none,1634252834,0.000180885,0.180885092,-0.482400561,400.264,461.4328297,41.48194113,35.9829787,0.010599113,2.74394676,0.010576421,0.006612298,0,25.07854022,24.5595,3.097124274,49.92889985,1.599790877,3.204138049,1.497333397,-7.977032576,84.18790643,6.479662998,82.69053685,0,0,1,0,47769.29421,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.482400561,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252834,400.264,400.018,17.7956,17.689,397.974,17.6821,999.997,89.7981,0.100014,25.1286,24.5595,999.9,0,0,9997.5,0,0.00152894,0,0,0,0,0.96,0,-2.41,-0.36,35,40.687,37.375,40.375,35.875,0,0,0,2758.1,0,2.1744,2.740769312,1.934615373,-5.0336,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.2758179,-0.007695647,0.024901202,1,2.194848485,2.265604665,1.582286648,0,0.104344773,0.024080824,0.002884781,1,2,3,3-Feb,100,100,2.29,0.1135,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.2,1.3,1.62109,2.54639,2.84912,3.17993,3.09814,2.40601,33.8057,15.1827,18,1061.49,750.889,24.9999,23.4888,30.0001,23.2554,23.3282,32.4574,14.0742,56.9225,25,400,17.7328,101.405,101.665
76,alb,r4_hn_yi,1634252839,2818.5,10/14/21 18:07,18:07:19,none,1634252839,0.000147624,0.147623927,-0.61407366,400.291,501.6748433,45.09989842,35.98562631,0.008653336,2.748066436,0.008638227,0.005400247,0,25.08980214,24.5593,3.097087223,49.95748381,1.600897438,3.204519755,1.496189785,-6.510215197,84.64024178,6.504770787,84.63479737,0,0,1,0,47881.08116,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.61407366,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252839,400.291,399.958,17.8078,17.7208,398,17.6941,999.966,89.7987,0.0999645,25.1306,24.5593,999.9,0,0,10021.9,0,0.00152894,0,0,0,0,4.62,0,-13.61,-2.59,35.562,40.75,37.312,40.437,35.875,0,0,0,2762.9,0,2.3236,7.904615401,-13.30076916,-5.5472,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.267500325,0.006591298,0.024576285,1,2.260606061,3.489323494,1.553929407,0,0.10346648,-0.033877565,0.005778699,1,2,3,3-Feb,100,100,2.291,0.1137,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.3,1.4,1.62109,2.54517,2.84912,3.17993,3.09814,2.36816,33.8057,15.174,18,1061.55,751.005,24.9998,23.4888,30.0001,23.2547,23.3282,32.4616,14.0742,56.9225,25,400,17.7328,101.406,101.665
77,alb,r4_hn_yi,1634252844,2823.5,10/14/21 18:07,18:07:24,none,1634252844,0.000175286,0.175285682,-0.505150647,400.277,467.1076175,41.99229985,35.9843239,0.010292218,2.74079141,0.010270794,0.006421168,0,25.08233809,24.5549,3.096272177,49.99468263,1.602118108,3.204577014,1.494154069,-7.730098588,85.11065079,6.55814925,83.93870146,0,0,1,0,47683.12869,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.505150647,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252844,400.277,400.016,17.8214,17.7181,397.986,17.7074,999.972,89.7984,0.100155,25.1309,24.5549,999.9,0,0,9978.75,0,0.00152894,0,0,0,0,5.35,0,-8.68,-2.14,35.062,40.75,37.437,40.5,35.875,0,0,0,2767.7,0,2.626,0.087692206,-9.756153781,-6.6172,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.2730553,0.054938116,0.035060239,1,2.433714286,-0.469667319,1.495482886,1,0.100418448,-0.055303935,0.007397952,1,3,3,3-Mar,100,100,2.291,0.114,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.4,1.5,1.62109,2.53906,2.84912,3.17993,3.09814,2.37427,33.8057,15.1915,18,1061.95,750.819,24.9997,23.4888,30.0001,23.2547,23.3282,32.4594,14.0742,56.9225,25,400,17.7276,101.405,101.665
78,alb,r4_hn_yi,1634252849,2828.5,10/14/21 18:07,18:07:29,none,1634252849,0.000178188,0.178187824,-0.559698776,400.315,474.1666571,42.62743974,35.98819801,0.010456861,2.746173864,0.010434791,0.006523723,0,25.08342396,24.5598,3.097179853,49.99023973,1.602147486,3.204920589,1.495032367,-7.858083052,84.81883345,6.52307369,83.48382409,0,0,1,0,47829.24969,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.559698776,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252849,400.315,400.022,17.8215,17.7165,398.025,17.7075,1000.07,89.7992,0.100499,25.1327,24.5598,999.9,0,0,10010.6,0,0.00152894,0,0,0,0,-2.18,0,-3.94,-1.48,35.562,40.75,37.312,40.5,35.875,0,0,0,2773.1,0,2.175,-8.177436011,7.740512925,-6.405,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.27680595,-0.012971032,0.035810852,1,2.492121212,-1.79201386,1.392318227,0,0.099881123,-0.014605102,0.007067679,1,2,3,3-Feb,100,100,2.29,0.114,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.5,1.6,1.62109,2.53906,2.84912,3.17993,3.09814,2.38647,33.8057,15.1915,18,1061.28,750.818,24.9998,23.4888,30,23.2547,23.3265,32.46,14.0742,56.9225,25,400,17.7284,101.405,101.666
79,alb,r4_hn_yi,1634252854,2833.5,10/14/21 18:07,18:07:34,none,1634252854,0.000180033,0.180033242,-0.585368672,400.265,477.1322357,42.89356658,35.98330219,0.010559822,2.743958016,0.010537298,0.006587831,0,25.08407634,24.5646,3.098069231,49.9905979,1.602273477,3.205149657,1.495795754,-7.939465979,84.21783821,6.48227967,82.7606519,0,0,1,0,47768.76418,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.585368672,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252854,400.265,399.957,17.8231,17.717,397.975,17.7091,999.95,89.7987,0.0999976,25.1339,24.5646,999.9,0,0,9997.5,0,0.00152894,0,0,0,0,3.71,0,-5.86,-1.79,35.125,40.75,37.375,40.562,35.937,0,0,0,2777.9,0,2.068461538,-5.718974505,14.54188049,-6.433461538,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.276384025,0.085982218,0.035209165,1,2.172727273,-4.117211482,1.723680475,0,0.099559098,0.040488778,0.006778005,1,2,3,3-Feb,100,100,2.29,0.114,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.6,1.6,1.62109,2.54639,2.84912,3.17993,3.09814,2.41089,33.8057,15.1827,18,1061.45,751.094,24.9997,23.4883,30.0001,23.2533,23.3262,32.4598,14.0742,56.9225,25,400,17.7213,101.406,101.666
80,alb,r4_hn_yi,1634252859,2838.5,10/14/21 18:07,18:07:39,none,1634252859,0.000180888,0.180887961,-0.539070232,400.301,469.8911574,42.24286781,35.98676408,0.01060409,2.744278522,0.010581379,0.006615398,0,25.08634532,24.5682,3.098736411,49.977579,1.60209473,3.205626928,1.496641681,-7.977159096,84.06493073,6.469953358,82.55772499,0,0,1,0,47777.08588,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.539070232,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252859,400.301,400.021,17.821,17.7144,398.01,17.7071,999.987,89.7989,0.100361,25.1364,24.5682,999.9,0,0,9999.38,0,0.00152894,0,0,0,0,-0.56,0,0.92,-0.32,35.687,40.812,37.375,40.562,35.937,0,0,0,2782.7,0,1.538846154,-10.18017101,21.19726503,-4.454615385,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.28800585,0.034534807,0.030759338,1,1.857428571,-6.560547945,1.747220393,0,0.102049318,0.049574388,0.005749611,1,2,3,3-Feb,100,100,2.291,0.1139,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.6,1.7,1.62109,2.54517,2.84912,3.17993,3.09814,2.37915,33.8057,15.1827,18,1061.1,751,25.0001,23.4873,30,23.2528,23.3262,32.4591,14.0742,56.9225,25,400,17.7247,101.405,101.666
81,alb,r4_hn_yi,1634252864,2843.5,10/14/21 18:07,18:07:44,none,1634252864,0.000177843,0.177842939,-0.717878971,400.277,498.3224811,44.79837779,35.98424905,0.010429889,2.744892057,0.010407922,0.006506921,0,25.08739815,24.5643,3.098013638,49.97564594,1.602051847,3.205665112,1.495961792,-7.84287361,84.69045377,6.516517707,83.36409786,0,0,1,0,47793.72829,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.717878971,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252864,400.277,399.889,17.8207,17.7159,397.986,17.7067,1000.04,89.7982,0.100168,25.1366,24.5643,999.9,0,0,10003.1,0,0.00152894,0,0,0,0,1.03,0,-8.03,-2.18,34.312,40.812,37.5,40.625,36.062,0,0,0,2788.1,0,1.7804,-0.350769228,5.585384618,-3.962,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.29131465,0.138817846,0.021764114,1,1.757878788,-1.907343869,1.78398729,0,0.105505175,0.013670916,0.001389304,1,2,3,3-Feb,100,100,2.291,0.114,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.7,1.8,1.62109,2.54028,2.84912,3.17993,3.09814,2.39136,33.8057,15.1915,18,1061.82,751.093,25.0001,23.4868,30.0002,23.2528,23.3262,32.464,14.0742,56.9225,25,400,17.7241,101.406,101.666
82,alb,r4_hn_yi,1634252869,2848.5,10/14/21 18:07,18:07:49,none,1634252869,0.000176826,0.176826198,-0.547475265,400.307,473.0677764,42.52759079,35.98658192,0.010359468,2.74425601,0.010337791,0.006463063,0,25.08706889,24.5715,3.099348103,49.97187825,1.601873823,3.20555056,1.497474279,-7.798035347,83.51683228,6.42791617,82.1467131,0,0,1,0,47776.51153,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.547475265,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252869,400.307,400.021,17.8189,17.7147,398.017,17.705,1000.05,89.7977,0.0997585,25.136,24.5715,999.9,0,0,9999.38,0,0.00152894,0,0,0,0,3.5,0,-11.81,-3.27,35.625,40.875,37.375,40.562,35.937,0,0,0,2792.9,0,1.7072,6.036923164,-20.80076919,-3.8076,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.308563925,0.184468784,0.032359634,1,1.541515152,1.827837481,1.650113166,0,0.106167925,0.005062998,0.000967458,1,2,3,3-Feb,100,100,2.29,0.1139,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.8,1.9,1.62109,2.53662,2.84912,3.17993,3.09814,2.41455,33.8057,15.1915,18,1062.17,750.977,25.0002,23.4868,30,23.2528,23.3262,32.4578,14.0742,56.9225,25,400,17.7235,101.404,101.666
83,alb,r4_hn_yi,1634252874,2853.5,10/14/21 18:07,18:07:54,none,1634252874,0.000181906,0.181906268,-0.532808841,400.28,468.5043967,42.11741102,35.98420292,0.010661995,2.739824747,0.010638998,0.006651436,0,25.08598759,24.5684,3.09877348,49.97103519,1.60188496,3.205626928,1.49688852,-8.022066409,83.89895725,6.467682517,82.34457336,0,0,1,0,47655.95279,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.532808841,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252874,400.28,400.004,17.819,17.7118,397.989,17.7051,999.99,89.7975,0.100079,25.1364,24.5684,999.9,0,0,9973.12,0,0.00152894,0,0,0,0,2.84,0,-7.33,-2.15,34.437,40.875,37.5,40.687,36,0,0,0,2797.7,0,1.9828,-5.190000051,1.330000211,-4.4336,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.295861725,-0.190340949,0.048595727,1,1.712285714,-0.431154599,1.436766381,1,0.106614175,0.002686368,0.001050061,1,3,3,3-Mar,100,100,2.291,0.1139,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.9,2,1.62109,2.53662,2.84912,3.18115,3.09814,2.42554,33.8057,15.1915,18,1062.99,750.832,25.0001,23.4868,30,23.2513,23.3243,32.4589,14.0742,56.9225,25,400,17.723,101.403,101.666
84,alb,r4_hn_yi,1634252879,2858.5,10/14/21 18:07,18:07:59,none,1634252879,0.000181399,0.181398794,-0.527609221,400.274,467.8852488,42.06126021,35.98324357,0.010641908,2.744862036,0.010619039,0.00663895,0,25.08671389,24.5603,3.097272486,49.96559883,1.601758389,3.205722389,1.495514098,-7.99968682,85.32584579,6.565357589,83.89151656,0,0,1,0,47792.82863,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.527609221,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252879,400.274,400.001,17.8178,17.7109,397.983,17.7039,1000,89.7966,0.0999298,25.1369,24.5603,999.9,0,0,10003.1,0,0.00152894,0,0,0,0,3.37,0,-9.56,-2.22,35.687,40.875,37.312,40.625,36,0,0,0,2803.1,0,1.763076923,1.50837604,-9.090256152,-5.408846154,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.2881774,-0.25296824,0.049980145,1,1.871212121,-1.596670329,1.56325565,0,0.106980525,0.004167073,0.001122436,1,2,3,3-Feb,100,100,2.291,0.1139,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,2,2.1,1.62109,2.54272,2.84912,3.17993,3.09814,2.40356,33.8057,15.1827,18,1061.41,751.298,25.0001,23.4868,30.0001,23.2508,23.3243,32.4601,14.0742,56.9225,25,400,17.7227,101.403,101.668
85,alb,r4_hn_yi,1634252884,2863.5,10/14/21 18:08,18:08:04,none,1634252884,0.000183437,0.183437079,-0.561760191,400.257,472.0014428,42.43172657,35.98208404,0.010763916,2.743303583,0.010740508,0.006714916,0,25.08982335,24.5593,3.097087223,49.95762479,1.60185571,3.206428882,1.495231512,-8.089575167,85.97251608,6.61896344,84.50190436,0,0,1,0,47749.86554,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.561760191,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634252884,400.257,399.964,17.8187,17.7106,397.967,17.7047,1000.01,89.7975,0.099951,25.1406,24.5593,999.9,0,0,9993.75,0,0.00152894,0,0,0,0,2.82,0,-3.45,-1.5,34.312,40.875,37.562,40.75,36,0,0,0,2807.9,0,2.271153846,7.138119609,-1.640341659,-5.3,15,1634252760,18:06:00,1634252760,1634252756,139,0.068,0.002,2.29,0.112,400,18,0.35,0.11,0.281569625,-0.201828349,0.049494887,1,2.053636364,3.768237044,1.64713492,0,0.1069279,0.004078311,0.001134529,1,2,3,3-Feb,100,100,2.29,0.114,1.677213779,0.001948428,-1.17E-06,3.75E-10,-0.049765708,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,2.1,2.1,1.62109,2.54517,2.84912,3.17993,3.09814,2.38037,33.8057,15.174,18,1061.83,751.018,25,23.4868,30,23.2508,23.3243,32.4607,14.0742,56.9225,25,400,17.7219,101.403,101.667
86,alb,r1_hn_ni,1634253344,3323,10/14/21 18:15,18:15:43,none,1634253344,5.28E-05,0.052781029,-0.28112002,400.154,532.627571,47.88595516,35.97590051,0.003099681,2.746288355,0.003097739,0.001936261,0,25.15890493,24.6078,3.106083682,50.25168968,1.614444541,3.212716927,1.491639141,-2.327643386,83.75635279,6.443974864,87.87268427,0,0,1,0,47825.95363,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.28112002,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253344,400.154,399.998,17.9572,17.9261,397.963,17.8422,999.998,89.8053,0.0998378,25.1735,24.6078,999.9,0,0,10010.6,0,0.00152894,0,0,0,0,2.47,0,-3.99,-0.29,34.375,38.375,36.062,37.187,34.812,0,0,0,3267.5,0,2.564615385,5.307350454,5.084444501,-8.169230769,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.158924088,0.027209403,0.073049904,1,2.713636364,0.735460154,1.790503261,1,0.034715695,-0.000939704,0.001425779,1,3,3,3-Mar,100,100,2.191,0.115,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.5,1.6,1.62109,2.54028,2.84912,3.18237,3.09814,2.4292,33.8057,15.1215,18,1061.93,753.107,25,23.5085,30.0001,23.2606,23.3301,32.4689,13.7884,60.6376,25,400,17.872,101.399,101.661
87,alb,r1_hn_ni,1634253349,3328,10/14/21 18:15,18:15:48,none,1634253349,5.45E-05,0.054477917,-0.25346516,400.16,514.4653427,46.25428714,35.9773808,0.003200949,2.745384712,0.003198877,0.001999484,0,25.15523107,24.6041,3.10539655,50.2609003,1.614432817,3.212104851,1.490963733,-2.402476147,83.80279804,6.449446364,87.84976826,0,0,1,0,47801.92847,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.25346516,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253349,400.16,400.021,17.9566,17.9245,397.969,17.8416,999.994,89.8074,0.100089,25.1703,24.6041,999.9,0,0,10005,0,0.00152894,0,0,0,0,4.42,0,-5.77,-0.45,35.25,38.5,36,37.25,34.812,0,0,0,3272.3,0,2.325,-2.354529847,7.888546968,-7.563846154,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.159088138,-0.137262243,0.073682123,1,2.252424242,-2.25399422,1.873845552,0,0.0339509,-0.01632333,0.002146409,1,2,3,3-Feb,100,100,2.191,0.115,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.6,1.6,1.62109,2.54028,2.84912,3.18237,3.09814,2.38525,33.7832,15.1127,18,1060.93,752.873,24.9998,23.5085,30,23.2606,23.3301,32.4691,13.7884,60.6376,25,400,17.872,101.399,101.659
88,alb,r1_hn_ni,1634253354,3333,10/14/21 18:15,18:15:53,none,1634253354,5.58E-05,0.055836624,-0.21401038,400.128,492.2445919,44.25554233,35.97374544,0.003286348,2.74567281,0.003284165,0.002052799,0,25.1505567,24.5913,3.103020471,50.27803031,1.614569606,3.211282535,1.488450864,-2.462395104,85.06980229,6.545704314,89.1531115,0,0,1,0,47810.41839,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.21401038,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253354,400.128,400.013,17.9585,17.9256,397.937,17.8435,1000.01,89.8057,0.0998938,25.166,24.5913,999.9,0,0,10006.9,0,0.00152894,0,0,0,0,-1.95,0,-6.93,-1.86,34.312,38.562,36.187,37.437,34.875,0,0,0,3277.1,0,2.092307692,-14.40957259,2.150085481,-7.138846154,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.157115968,-0.393566133,0.073001859,1,2.015428571,-4.655577299,2.061856782,0,0.033256533,-0.012217685,0.00184519,1,2,3,3-Feb,100,100,2.191,0.115,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.7,1.7,1.62109,2.5415,2.84912,3.18237,3.09814,2.37915,33.7832,15.1127,18,1061.8,752.827,24.9997,23.5085,30.0001,23.2606,23.3301,32.4694,13.7884,60.6376,25,400,17.872,101.397,101.659
89,alb,r1_hn_ni,1634253359,3338,10/14/21 18:15,18:15:58,none,1634253359,5.62E-05,0.05617522,-0.295810208,400.15,530.8734422,47.72834452,35.97561216,0.003302411,2.748194128,0.003300208,0.002062828,0,25.14717625,24.6011,3.104839514,50.29083572,1.614663511,3.21065158,1.490176002,-2.477327209,83.20701644,6.396707348,87.12639658,0,0,1,0,47879.55172,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.295810208,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253359,400.15,399.986,17.9596,17.9265,397.959,17.8447,999.994,89.8055,0.0998159,25.1627,24.6011,999.9,0,0,10021.9,0,0.00152894,0,0,0,0,3.39,0,-7.24,-1.5,35.312,38.687,36.062,37.437,34.875,0,0,0,3282.5,0,1.596,3.580769284,-10.39615391,-7.37,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.128739993,0.050363921,0.035498848,1,1.89,-3.82457534,1.812617394,0,0.03281613,-0.000584468,0.00141376,1,2,3,3-Feb,100,100,2.191,0.1149,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.8,1.8,1.62109,2.54639,2.84912,3.18115,3.09814,2.38159,33.7832,15.1039,18,1062.87,752.57,24.9998,23.5085,30.0001,23.2606,23.3301,32.4681,13.7884,60.6376,25,400,17.872,101.397,101.657
90,alb,r1_hn_ni,1634253364,3343,10/14/21 18:16,18:16:03,none,1634253364,5.46E-05,0.05464772,-0.215197844,400.124,495.0392145,44.50752036,35.97397248,0.003217103,2.741581347,0.003215007,0.002009567,0,25.1429645,24.59,3.102779239,50.30446859,1.614658872,3.209772247,1.488120367,-2.409964467,83.96752829,6.470231895,88.02779571,0,0,1,0,47700.43384,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.215197844,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253364,400.124,400.008,17.9592,17.927,397.933,17.8442,999.993,89.8068,0.10026,25.1581,24.59,999.9,0,0,9982.5,0,0.00152894,0,0,0,0,2.72,0,-14.32,-2.34,34.312,38.75,36.312,37.562,34.875,0,0,0,3287.3,0,1.832,6.310000075,-6.473077045,-7.7336,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.144070528,0.093835841,0.026581214,1,1.746060606,2.981506215,1.908985038,0,0.032566988,0.007082804,0.00100923,1,2,3,3-Feb,100,100,2.191,0.115,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.9,1.9,1.62109,2.54639,2.84912,3.18237,3.09814,2.37793,33.8057,15.1039,18,1062.18,752.943,24.9998,23.5085,30.0001,23.2606,23.3301,32.4684,13.7884,60.6376,25,400,17.872,101.395,101.658
